date,county,year,T_day,T_night,T_avg
2023-08-27,Craig,2023,22.87037521455674,15.552357408628954,19.58363828019377
2023-08-27,Franklin,2023,24.487737333432907,16.27854402054794,20.54403697841385
2023-08-27,Roanoke,2023,24.282716903613828,16.495452245293073,20.62830880626412
2023-08-27,Botetourt,2023,24.16910260884586,16.429046202258913,20.59099824184411
2023-08-27,Scott,2023,25.090439977115988,15.055602853151804,20.344901914446385
2023-08-27,Washington,2023,25.16905309682143,15.308135197935751,20.438224877384155
2023-08-27,Augusta,2023,26.077634721972295,14.364470930666869,20.644025501713735
2023-08-27,James City,2023,25.58929245002258,18.640828551872193,21.58471848071975
2023-08-27,Gloucester,2023,24.84984934806715,18.796928640027392,20.96416623976838
2023-08-27,Isle of Wight,2023,25.062995089954352,17.439058555009463,20.939823655546697
2023-08-27,York,2023,25.90528304607263,18.409099717355694,22.05745796455272
2023-08-27,Mathews,2023,24.583603149975147,19.87485109295384,21.63551924228815
2023-08-27,Stafford,2023,25.99137684060581,16.444136967064424,21.31658744592148
2023-08-27,Rappahannock,2023,25.001255974203847,15.287615265691985,20.187462078713768
2023-08-27,Fauquier,2023,27.61637542160363,15.25829297823016,21.562828488850865
2023-08-27,Prince William,2023,27.603439325173788,16.860048693988848,22.571247788600733
2023-08-27,Arlington,2023,31.03923952538186,19.51649192636486,25.291858745307376
2023-08-27,Fairfax,2023,28.26141139743836,17.965295704387263,23.377228884528613
2023-08-27,Loudoun,2023,28.93285954400943,15.564176942473564,22.592394563902573
2023-08-27,Culpeper,2023,27.72387646172154,14.86557069772913,21.46613885916131
2023-08-27,Warren,2023,27.951309960475072,16.808884099073587,22.54690475290139
2023-08-27,Spotsylvania,2023,25.57437644321933,15.677555254680708,20.727492620757143
2023-08-27,Clarke,2023,28.821061319946768,15.578649749001944,22.766465967034293
2023-08-27,Frederick,2023,27.909740407487817,15.727264750515028,22.422364973458738
2023-08-27,Surry,2023,24.79133844663196,16.820652938789053,20.509400861828475
2023-08-27,King and Queen,2023,25.76520898465324,17.88364029199639,20.62893218255124
2023-08-27,Middlesex,2023,25.466244023833355,19.16605983272701,21.25942867020465
2023-08-27,Essex,2023,25.905083499644444,17.325016721743822,20.71421234008189
2023-08-27,Northumberland,2023,25.21054069795372,19.25108489869546,21.17365397162951
2023-08-27,Orange,2023,25.933176971913003,14.992455080507762,20.621971273643435
2023-08-27,Madison,2023,25.719636654445388,15.207047994522494,20.650951810377812
2023-08-27,Lunenburg,2023,25.320731824070137,15.704942124423438,20.595301419579076
2023-08-27,Charlotte,2023,25.312205113298912,15.382450036018067,20.463458136919133
2023-08-27,Cumberland,2023,24.22665251886823,15.363860708856745,20.016948135850917
2023-08-27,Halifax,2023,25.896846980492988,15.666908436514426,20.876279399310818
2023-08-27,Shenandoah,2023,27.607799261762818,15.601389428928403,22.015481092738263
2023-08-27,Southampton,2023,24.85255182274008,16.24792098117677,20.48618713322053
2023-08-27,Northampton,2023,24.32362503272515,20.128985378011357,21.418142287416675
2023-08-27,Brunswick,2023,25.148735530038984,16.267798737592255,20.70354921965855
2023-08-27,Lancaster,2023,25.037400785924195,19.262039719646467,21.050519726273595
2023-08-27,Richmond,2023,25.957213584810837,18.124871278820777,20.9312420960431
2023-08-27,Mecklenburg,2023,26.513204626428703,16.880868561903373,21.774230962116132
2023-08-27,Accomack,2023,24.80091316756028,19.29347232974408,20.95118570999859
2023-08-27,Greensville,2023,25.226409538752385,16.01692047135353,20.556529120461555
2023-08-27,Page,2023,27.352014367686053,16.084570327233234,21.894714645283628
2023-08-27,Westmoreland,2023,25.29487510869311,17.757384504001053,21.06920566265372
2023-08-27,Nottoway,2023,25.040605705949563,15.906267331526353,20.49498162486518
2023-08-27,King George,2023,24.988690036007025,16.29904561644048,20.81514565670971
2023-08-27,Prince Edward,2023,24.573274009771644,15.550277841084991,20.12500380977005
2023-08-27,Louisa,2023,25.09869750127952,15.21228079222339,20.286776505835707
2023-08-27,Buckingham,2023,24.26009201645585,15.22345094052902,19.877671626006272
2023-08-27,Greene,2023,25.49954212509731,15.652128254478251,20.970113963568068
2023-08-27,Albemarle,2023,25.21023347425951,15.600892800405983,20.58103821084457
2023-08-27,Nelson,2023,23.551471338221628,15.513833068763104,19.683368836142847
2023-08-27,Fluvanna,2023,24.81351415638909,15.236829865110249,20.131571644048453
2023-08-27,Appomattox,2023,24.572229873861406,15.031570209459185,19.959200982656736
2023-08-27,Hanover,2023,26.170377090876016,15.542420629302296,20.84288122459097
2023-08-27,Powhatan,2023,24.66939705696396,15.81756959583912,20.274483589961573
