date,week,county_name,NDVI_mean
2023-07-29,17,Fairfax,NA
2023-07-29,17,Loudoun,0.8060119422231209
2023-07-29,17,Culpeper,0.8233345072909811
2023-07-29,17,Warren,0.6496580243110657
2023-07-29,17,Spotsylvania,0.8557884406587437
2023-07-29,17,Clarke,0.7966604431470236
2023-07-29,17,Frederick,0.7459239810705185
2023-07-29,17,Surry,0.6810108441859484
2023-07-29,17,King and Queen,0.8409080824287865
2023-07-29,17,Middlesex,0.795309451957182
2023-07-29,17,Essex,0.7359069585800171
2023-07-29,17,Northumberland,0.8173937716688937
2023-07-29,17,Orange,0.8425479316653727
2023-07-29,17,Madison,0.8514099264051751
2023-07-29,17,Lunenburg,0.817963410239839
2023-07-29,17,Charlotte,0.8030294448103854
2023-07-29,17,Cumberland,0.8449118165380372
2023-07-29,17,Halifax,0.8331126660073473
2023-07-29,17,Shenandoah,0.7296023727198029
2023-07-29,17,Southampton,0.8318992943495855
2023-07-29,17,Northampton,0.7757204961831965
2023-07-29,17,Brunswick,0.7772960179187416
2023-07-29,17,Lancaster,0.7985704369391993
2023-07-29,17,Richmond,0.8078841374913933
2023-07-29,17,Mecklenburg,0.7923259727562529
2023-07-29,17,Accomack,0.7657164095551557
2023-07-29,17,Greensville,NA
2023-07-29,17,Page,0.7242710265829816
2023-07-29,17,Westmoreland,0.8171403838665896
2023-07-29,17,Nottoway,0.8485153367264525
2023-07-29,17,King George,NA
2023-07-29,17,Prince Edward,0.8274644997696833
2023-07-29,17,Louisa,0.8568206670837137
2023-07-29,17,Buckingham,0.8533069959045658
2023-07-29,17,Greene,0.8311380341471785
2023-07-29,17,Albemarle,0.8518988045478804
2023-07-29,17,Nelson,0.8583999705148332
2023-07-29,17,Fluvanna,0.8541370154337606
2023-07-29,17,Appomattox,0.8261319641306768
2023-07-29,17,Hanover,0.8342618682374169
2023-07-29,17,Powhatan,0.8422006208618997
2023-07-29,17,Goochland,0.8514001887866907
2023-07-29,17,King William,NA
2023-07-29,17,Henrico,NA
2023-07-29,17,New Kent,0.6568492562189896
2023-07-29,17,Charles City,0.665399894118309
2023-07-29,17,Sussex,NA
2023-07-29,17,Chesterfield,0.8312525153160095
2023-07-29,17,Prince George,NA
2023-07-29,17,Caroline,0.8864914774894714
2023-07-29,17,Dinwiddie,0.8505369775559047
2023-07-29,17,Amelia,0.8438895053588941
2023-07-29,17,Rockingham,0.7649188858100241
2023-07-29,17,Poquoson,NA
2023-07-29,17,Chesapeake,0.8135165870142137
2023-07-29,17,Newport News,NA
2023-07-29,17,Portsmouth,NA
2023-07-29,17,Suffolk,0.8084815892394807
2023-07-29,17,Hampton,NA
2023-07-29,17,Virginia Beach,0.8369754191583322
2023-07-29,17,Norfolk,NA
2023-07-29,17,Williamsburg,NA
2023-07-29,17,Alexandria,NA
2023-07-29,17,Falls Church,NA
2023-07-29,17,Fairfax,NA
2023-07-29,17,Manassas Park,NA
2023-07-29,17,Manassas,0.8798876404762268
2023-07-29,17,Fredericksburg,NA
2023-07-29,17,Winchester,NA
2023-07-29,17,Emporia,NA
2023-07-29,17,Franklin,0.8161151275456509
2023-07-29,17,Charlottesville,NA
2023-07-29,17,Lynchburg,NA
2023-07-29,17,Richmond,NA
2023-07-29,17,Hopewell,NA
2023-07-29,17,Petersburg,NA
2023-07-29,17,Colonial Heights,NA
2023-07-29,17,Harrisonburg,0.6159099480938585
2023-07-29,17,Waynesboro,0.6474321446520216
2023-07-29,17,Staunton,0.6451750993728638
2023-08-05,18,Covington,NA
2023-08-05,18,Buena Vista,NA
2023-08-05,18,Lexington,NA
2023-08-05,18,Galax,0.7802534996540554
2023-08-05,18,Norton,NA
2023-08-05,18,Radford,NA
2023-08-05,18,Danville,NA
2023-08-05,18,Martinsville,NA
2023-08-05,18,Salem,NA
2023-08-05,18,Roanoke,NA
2023-08-05,18,Bristol,NA
2023-08-05,18,Russell,NA
