Year,county_name,state_alpha,Harvested,Planted
2008,MECKLENBURG,VA,600,2100
2008,MIDDLESEX,VA,5700,6000
2008,MONTGOMERY,VA,1300,2700
2008,MOORE,NC,1400,1400
2008,NELSON,VA,700,800
2008,NORTHAMPTON,NC,7000,7000
2008,NORTHUMBERLAND,VA,14500,15200
2008,ONSLOW,NC,12300,12300
2008,ORANGE,NC,1450,2900
2008,ORANGE,VA,4350,8900
2008,OTHER (COMBINED) COUNTIES,NC,4072.727272727273,6366.666666666666
2008,OTHER (COMBINED) COUNTIES,VA,5363.636363636364,10250
2008,PAGE,VA,1600,3200
2008,PAMLICO,NC,12700,12700
2008,PASQUOTANK,NC,17400,17500
2008,PERQUIMANS,NC,12600,12600
2008,PERSON,NC,3000,3200
2008,PITT,NC,21100,22200
2008,PITTSYLVANIA,VA,3750,7500
2008,PRINCE GEORGE,VA,3500,3600
2008,PRINCE WILLIAM,VA,700,1400
2008,RANDOLPH,NC,3650,7400
2008,RICHMOND,VA,10700,11500
2008,ROBESON,NC,53000,54000
2008,ROCKBRIDGE,VA,1550,3300
2008,ROCKINGHAM,NC,1450,3600
2008,ROCKINGHAM,VA,15250,30500
2008,ROWAN,NC,4450,9000
2008,SAMPSON,NC,40800,42000
2008,SCOTLAND,NC,4900,4900
2008,SHENANDOAH,VA,4350,8900
2008,SOUTHAMPTON,VA,12300,12800
2008,SPOTSYLVANIA,VA,1350,2800
2008,STAFFORD,VA,1100,1300
2008,STANLY,NC,5300,10600
2008,STOKES,NC,750,1500
2008,SUFFOLK CITY,VA,11300,11700
2008,SURRY,NC,3400,6800
2008,SURRY,VA,7500,7800
2008,SUSSEX,VA,6900,7200
2008,TRANSYLVANIA,NC,300,NA
2008,TYRRELL,NC,25300,25400
2008,UNION,NC,26000,27400
2008,VIRGINIA BEACH CITY,VA,5100,5300
2008,WAKE,NC,1400,1500
2008,WASHINGTON,NC,25000,25100
2008,WAYNE,NC,29700,30500
2008,WESTMORELAND,VA,13100,13700
2008,WILKES,NC,1500,6600
2008,WILSON,NC,10900,10900
2008,WYTHE,VA,2100,4400
2008,YADKIN,NC,5500,11100
2009,ACCOMACK,VA,23700,25800
2009,ALAMANCE,NC,2600,3900
2009,ALLEGHANY,NC,NA,2200
2009,AMELIA,VA,2300,5000
2009,ANSON,NC,8500,9000
2009,APPOMATTOX,VA,350,700
2009,AUGUSTA,VA,5200,17200
2009,BEAUFORT,NC,44500,46000
2009,BEDFORD,VA,350,2300
2009,BERTIE,NC,17000,17600
2009,BLADEN,NC,23700,24500
2009,BRUNSWICK,NC,5900,6400
2009,BURKE,NC,1100,1200
2009,CABARRUS,NC,3200,3900
2009,CAMDEN,NC,15600,16000
2009,CAMPBELL,VA,300,2100
2009,CAROLINE,VA,11300,13100
2009,CARTERET,NC,17500,18100
2009,CASWELL,NC,800,1200
2009,CATAWBA,NC,1700,2000
2009,CHARLES CITY,VA,7200,7900
2009,CHARLOTTE,VA,900,2300
2009,CHATHAM,NC,1200,2500
2009,CHEROKEE,NC,800,1000
2009,CHESAPEAKE CITY,VA,9900,11100
2009,CHOWAN,NC,4500,4700
2009,CLARKE,VA,3000,3800
2009,CLEVELAND,NC,800,1700
2009,COLUMBUS,NC,30200,31000
2009,CRAVEN,NC,19200,19800
2009,CULPEPER,VA,5500,9600
2009,CUMBERLAND,NC,11700,12100
2009,CUMBERLAND,VA,250,1400
2009,CURRITUCK,NC,7700,7900
2009,DAVIDSON,NC,4700,6100
2009,DAVIE,NC,4800,5400
2009,DUPLIN,NC,40900,42500
2009,EDGECOMBE,NC,15600,16100
2009,ESSEX,VA,17500,18700
2009,FAUQUIER,VA,8300,10900
2009,FORSYTH,NC,1300,1500
2009,FRANKLIN,NC,2000,2300
2009,FRANKLIN,VA,1600,13100
2009,FREDERICK,VA,1900,3700
2009,GATES,NC,6500,6700
2009,GLOUCESTER,VA,4900,5200
2009,GOOCHLAND,VA,3200,6500
2009,GRANVILLE,NC,2300,3400
2009,GRAYSON,VA,NA,1400
2009,GREENE,NC,10900,11200
2009,GREENSVILLE,VA,1400,1800
2009,GUILFORD,NC,2300,4800
2009,HALIFAX,NC,9600,10700
2009,HALIFAX,VA,2200,3000
2009,HANOVER,VA,8000,11200
2009,HAYWOOD,NC,100,1400
2009,HENDERSON,NC,1500,2800
2009,HERTFORD,NC,11200,11500
2009,HOKE,NC,5700,6000
2009,HYDE,NC,25900,27000
2009,IREDELL,NC,8100,17000
2009,ISLE OF WIGHT,VA,10200,11000
2009,JOHNSTON,NC,9400,9700
2009,JONES,NC,14500,15000
2009,KING AND QUEEN,VA,11900,12600
2009,KING WILLIAM,VA,9900,11000
2009,LEE,VA,300,700
2009,LENOIR,NC,21800,22500
2009,LINCOLN,NC,1800,2800
2009,LOUDOUN,VA,5600,6500
2009,LOUISA,VA,2400,3300
2009,MADISON,VA,4100,5700
2009,MARTIN,NC,6700,7100
2009,MIDDLESEX,VA,6300,6800
2009,MOORE,NC,1000,1100
2009,NEW KENT,VA,3900,4200
2009,NORTHAMPTON,NC,8300,8500
2009,NORTHAMPTON,VA,9500,10200
2009,NORTHUMBERLAND,VA,11400,12600
2009,NOTTOWAY,VA,600,1300
2009,ONSLOW,NC,11900,12200
2009,ORANGE,NC,2100,2900
2009,ORANGE,VA,3800,7900
2009,OTHER (COMBINED) COUNTIES,NC,8500,9471.42857142857
2009,OTHER (COMBINED) COUNTIES,VA,6707.142857142857,11142.857142857143
2009,PAGE,VA,1000,3000
2009,PAMLICO,NC,12100,12500
2009,PASQUOTANK,NC,14600,15000
2009,PERQUIMANS,NC,12600,13000
2009,PERSON,NC,3100,3600
2009,PITT,NC,20300,21000
2009,PITTSYLVANIA,VA,1200,7100
2009,POWHATAN,VA,1200,1500
2009,PRINCE EDWARD,VA,800,1500
2009,RANDOLPH,NC,5200,7000
2009,RAPPAHANNOCK,VA,300,500
2009,RICHMOND,VA,9400,10100
2009,ROBESON,NC,49100,50500
2009,ROCKINGHAM,NC,1700,3500
2009,ROCKINGHAM,VA,11300,29000
2009,ROWAN,NC,7400,8800
2009,RUSSELL,VA,200,2100
2009,SAMPSON,NC,37500,39500
2009,SCOTLAND,NC,4900,5200
2009,SHENANDOAH,VA,7300,11500
2009,SOUTHAMPTON,VA,12700,14200
2009,SPOTSYLVANIA,VA,1600,3300
2009,STAFFORD,VA,2000,2300
2009,STANLY,NC,11400,11900
2009,STOKES,NC,1200,1500
2009,SUFFOLK CITY,VA,9300,10000
2009,SURRY,NC,7200,7800
2009,SUSSEX,VA,6300,6900
2009,TRANSYLVANIA,NC,300,500
2009,UNION,NC,27700,29000
2009,VIRGINIA BEACH CITY,VA,6300,6700
2009,WAKE,NC,1200,1300
2009,WARREN,NC,200,500
2009,WASHINGTON,NC,27100,27900
2009,WASHINGTON,VA,700,2900
2009,WAYNE,NC,26400,27400
2009,WESTMORELAND,VA,12000,13300
2009,WILKES,NC,3100,5600
2009,WILSON,NC,8500,8800
2009,WYTHE,VA,300,4500
2009,YADKIN,NC,8600,11000
2010,ACCOMACK,VA,21000,25000
2010,ALAMANCE,NC,NA,4300
2010,ALBEMARLE,VA,500,1000
2010,ALEXANDER,NC,NA,2500
2010,AMELIA,VA,2100,6500
2010,ANSON,NC,NA,7400
2010,APPOMATTOX,VA,200,600
2010,AUGUSTA,VA,9000,19400
2010,BEAUFORT,NC,NA,46000
2010,BEDFORD,VA,400,2200
2010,BERTIE,NC,NA,15100
2010,BLADEN,NC,NA,26400
2010,BOTETOURT,VA,1500,3300
2010,BRUNSWICK,NC,NA,7300
2010,BUCKINGHAM,VA,400,1200
2010,BURKE,NC,NA,1200
2010,CABARRUS,NC,NA,4000
2010,CAMDEN,NC,NA,15700
2010,CAMPBELL,VA,300,2300
2010,CAROLINE,VA,12300,15300
2010,CARTERET,NC,NA,18000
2010,CASWELL,NC,NA,1500
2010,CATAWBA,NC,NA,2800
2010,CHARLES CITY,VA,8000,9100
2010,CHARLOTTE,VA,900,2500
2010,CHATHAM,NC,NA,3000
2010,CHEROKEE,NC,NA,1000
2010,CHESAPEAKE CITY,VA,7100,9000
2010,CHESTERFIELD,VA,500,700
2010,CLARKE,VA,1500,5200
2010,CLEVELAND,NC,NA,3000
2010,COLUMBUS,NC,NA,39600
2010,CRAVEN,NC,NA,18400
2010,CULPEPER,VA,5400,10000
2010,CUMBERLAND,NC,NA,11300
2010,CURRITUCK,NC,NA,11900
2010,DAVIDSON,NC,NA,6300
2010,DAVIE,NC,NA,7000
2010,DINWIDDIE,VA,2600,4500
2010,DUPLIN,NC,NA,42000
2010,DURHAM,NC,NA,700
2010,EDGECOMBE,NC,NA,13700
2010,ESSEX,VA,16500,18400
2010,FAUQUIER,VA,7200,12500
2010,FRANKLIN,NC,NA,2000
2010,FRANKLIN,VA,1600,12700
2010,FREDERICK,VA,1700,3300
2010,GATES,NC,NA,6700
2010,GLOUCESTER,VA,5200,6000
2010,GOOCHLAND,VA,1900,5000
2010,GRANVILLE,NC,NA,3000
2010,GREENE,NC,NA,13600
2010,GREENE,VA,200,800
2010,GREENSVILLE,VA,1400,1700
2010,GUILFORD,NC,NA,5300
2010,HALIFAX,NC,NA,7300
2010,HALIFAX,VA,2400,3900
2010,HANOVER,VA,11500,14600
2010,HAYWOOD,NC,NA,1500
2010,HENDERSON,NC,NA,3100
2010,HERTFORD,NC,NA,10700
2010,HOKE,NC,NA,5600
2010,HYDE,NC,NA,30500
2010,IREDELL,NC,NA,17900
2010,ISLE OF WIGHT,VA,7700,10000
2010,JOHNSTON,NC,NA,10200
2010,JONES,NC,NA,11600
2010,KING AND QUEEN,VA,12400,14700
2010,KING WILLIAM,VA,9800,13500
2010,LEE,NC,NA,1300
2010,LEE,VA,450,700
2010,LENOIR,NC,NA,23600
2010,LINCOLN,NC,NA,2700
2010,LOUDOUN,VA,7400,8100
2010,LOUISA,VA,1100,2700
2010,MADISON,VA,4800,7100
2010,MARTIN,NC,NA,6300
2010,MATHEWS,VA,900,1000
2010,MIDDLESEX,VA,5200,6300
2010,NASH,NC,NA,5000
2010,NEW KENT,VA,3800,4600
2010,NORTHAMPTON,NC,NA,6500
2010,NORTHAMPTON,VA,8000,8700
2010,NORTHUMBERLAND,VA,13500,16200
2010,NOTTOWAY,VA,600,2200
2010,ONSLOW,NC,NA,11000
2010,ORANGE,NC,NA,3100
2010,ORANGE,VA,4600,7900
2010,OTHER (COMBINED) COUNTIES,NC,NA,4516.666666666667
2010,OTHER (COMBINED) COUNTIES,VA,2650,6014.285714285715
2010,PAGE,VA,1600,3500
2010,PAMLICO,NC,NA,14800
2010,PASQUOTANK,NC,NA,18600
2010,PATRICK,VA,400,2100
2010,PENDER,NC,NA,14400
2010,PERQUIMANS,NC,NA,14500
2010,PERSON,NC,NA,3400
2010,PITT,NC,NA,26000
2010,PITTSYLVANIA,VA,900,7800
2010,PRINCE GEORGE,VA,4400,5500
2010,PRINCE WILLIAM,VA,1000,2000
2010,RANDOLPH,NC,NA,7900
2010,RICHMOND,VA,10600,12700
2010,ROBESON,NC,NA,56300
2010,ROCKBRIDGE,VA,1000,3000
2010,ROCKINGHAM,NC,NA,3600
2010,ROCKINGHAM,VA,8600,26200
2010,ROWAN,NC,NA,10000
2010,SAMPSON,NC,NA,36900
2010,SCOTLAND,NC,NA,4900
2010,SHENANDOAH,VA,6100,10600
2010,SOUTHAMPTON,VA,10400,12500
2010,SPOTSYLVANIA,VA,1100,3700
2010,STAFFORD,VA,1200,1500
2010,STANLY,NC,NA,11900
2010,SUFFOLK CITY,VA,9000,10500
2010,SURRY,NC,NA,8400
2010,SURRY,VA,5900,7600
2010,SUSSEX,VA,5900,8200
2010,TAZEWELL,VA,50,600
2010,TRANSYLVANIA,NC,NA,600
2010,TYRRELL,NC,NA,27800
2010,UNION,NC,NA,31600
2010,VIRGINIA BEACH CITY,VA,6600,7500
2010,WAKE,NC,NA,800
2010,WARREN,NC,NA,600
2010,WASHINGTON,NC,NA,33000
2010,WASHINGTON,VA,150,2900
2010,WAYNE,NC,NA,28200
2010,WESTMORELAND,VA,12500,14600
2010,WILKES,NC,NA,5500
2010,WILSON,NC,NA,10600
2010,WYTHE,VA,500,4500
2010,YADKIN,NC,NA,14000
2011,ACCOMACK,VA,21600,24800
2011,AMELIA,VA,3200,7300
2011,APPOMATTOX,VA,300,600
2011,BEDFORD,VA,300,2200
2011,BLAND,VA,350,1000
2011,BUCKINGHAM,VA,1100,2000
2011,CAROLINE,VA,13000,16300
2011,CHARLES CITY,VA,6000,6900
2011,CHARLOTTE,VA,1500,2700
2011,CHESAPEAKE CITY,VA,9900,12200
2011,CHESTERFIELD,VA,700,900
2011,CLARKE,VA,2200,5400
2011,CULPEPER,VA,6800,10100
2011,CUMBERLAND,VA,400,1400
2011,DINWIDDIE,VA,3900,4700
2011,ESSEX,VA,16100,18600
2011,FAUQUIER,VA,9200,12800
2011,FRANKLIN,VA,3200,13100
2011,FREDERICK,VA,2400,3700
2011,GLOUCESTER,VA,5600,6700
2011,GOOCHLAND,VA,2200,4300
2011,GREENSVILLE,VA,1300,1500
2011,HALIFAX,VA,2500,3300
2011,HANOVER,VA,12600,13300
2011,HENRICO,VA,2600,3600
2011,KING AND QUEEN,VA,12600,15200
2011,KING WILLIAM,VA,11300,14100
2011,LEE,VA,400,700
2011,LOUDOUN,VA,7200,7900
2011,LOUISA,VA,1800,3200
2011,MADISON,VA,3900,7300
2011,MATHEWS,VA,1000,1200
2011,MIDDLESEX,VA,6900,8000
2011,MONTGOMERY,VA,600,2600
2011,NEW KENT,VA,3400,4000
2011,NORTHAMPTON,VA,7900,9200
2011,NORTHUMBERLAND,VA,12900,15300
2011,NOTTOWAY,VA,1400,2100
2011,ORANGE,VA,4300,6900
2011,OTHER (COMBINED) COUNTIES,VA,7771.428571428572,12285.714285714286
2011,PAGE,VA,1800,3300
2011,PITTSYLVANIA,VA,1400,8600
2011,PRINCE GEORGE,VA,4300,5100
2011,RICHMOND,VA,10800,13300
2011,ROCKBRIDGE,VA,1700,3100
2011,ROCKINGHAM,VA,9400,22500
2011,SHENANDOAH,VA,9500,13300
2011,SMYTH,VA,250,2400
2011,SOUTHAMPTON,VA,6700,8100
2011,SPOTSYLVANIA,VA,1500,3400
2011,STAFFORD,VA,900,1100
2011,SUFFOLK CITY,VA,7600,8900
2011,SURRY,VA,5700,6800
2011,SUSSEX,VA,5400,6500
2011,WESTMORELAND,VA,13100,15600
2011,WYTHE,VA,1000,4900
2012,ACCOMACK,VA,21000,24200
2012,AMELIA,VA,1900,6200
2012,APPOMATTOX,VA,400,800
2012,AUGUSTA,VA,11600,19500
2012,BATH,VA,200,1000
2012,BLAND,VA,300,1000
2012,BUCKINGHAM,VA,1300,1600
2012,CAMPBELL,VA,500,2100
2012,CAROLINE,VA,12900,15000
2012,CHARLES CITY,VA,6800,7900
2012,CHARLOTTE,VA,1600,2700
2012,CHESAPEAKE CITY,VA,8900,11000
2012,CLARKE,VA,3500,5400
2012,CULPEPER,VA,7300,11700
2012,ESSEX,VA,17000,20100
2012,FAUQUIER,VA,9800,15200
2012,FRANKLIN,VA,3300,13100
2012,FREDERICK,VA,3200,3700
2012,GOOCHLAND,VA,2800,4700
2012,GREENE,VA,200,600
2012,GREENSVILLE,VA,1200,1300
2012,HALIFAX,VA,1900,2800
2012,HANOVER,VA,15400,17700
2012,KING AND QUEEN,VA,13000,15300
2012,KING GEORGE,VA,3600,4100
2012,KING WILLIAM,VA,9700,12200
2012,LEE,VA,500,900
2012,LOUDOUN,VA,8500,9400
2012,LOUISA,VA,2400,3400
2012,MADISON,VA,5300,7600
2012,MATHEWS,VA,900,1000
2012,MIDDLESEX,VA,5600,6800
2012,NORTHAMPTON,VA,9400,10600
2012,NORTHUMBERLAND,VA,13700,16400
2012,NOTTOWAY,VA,1400,2500
2012,ORANGE,VA,6000,7800
2012,OTHER (COMBINED) COUNTIES,VA,7862.857142857143,13771.42857142857
2012,PAGE,VA,2700,4200
2012,PRINCE EDWARD,VA,300,1900
2012,PRINCE WILLIAM,VA,800,1600
2012,RICHMOND,VA,10900,13300
2012,ROCKINGHAM,VA,14000,29000
2012,RUSSELL,VA,60,900
2012,SCOTT,VA,200,700
2012,SHENANDOAH,VA,8700,13400
2012,SOUTHAMPTON,VA,8900,10800
2012,SPOTSYLVANIA,VA,1800,3800
2012,STAFFORD,VA,1500,1600
2012,SUFFOLK CITY,VA,6400,7400
2012,SURRY,VA,5800,7000
2012,VIRGINIA BEACH CITY,VA,6800,7500
2012,WASHINGTON,VA,500,3300
2012,WESTMORELAND,VA,12000,14400
2012,WYTHE,VA,600,5500
2013,ACCOMACK,VA,20800,24400
2013,AMELIA,VA,4100,7200
2013,BEDFORD,VA,700,1800
2013,BLAND,VA,350,900
2013,BUCKINGHAM,VA,1200,1600
2013,CAMPBELL,VA,400,1500
2013,CAROLINE,VA,13700,16000
2013,CHARLES CITY,VA,6400,7200
2013,CHARLOTTE,VA,1300,1700
2013,CHESAPEAKE CITY,VA,9400,11900
2013,CHESTERFIELD,VA,700,800
2013,CLARKE,VA,3200,5500
2013,CULPEPER,VA,7600,11700
2013,CUMBERLAND,VA,600,2400
2013,DINWIDDIE,VA,3800,5000
2013,ESSEX,VA,16300,18600
2013,FAUQUIER,VA,9000,13700
2013,FRANKLIN,VA,3200,12000
2013,GLOUCESTER,VA,4800,5500
2013,GOOCHLAND,VA,2800,5000
2013,GREENSVILLE,VA,1300,1500
2013,HANOVER,VA,12700,14500
2013,KING AND QUEEN,VA,12500,14700
2013,KING WILLIAM,VA,11700,14600
2013,LEE,VA,450,900
2013,LOUISA,VA,2300,3000
2013,MADISON,VA,4900,7500
2013,MIDDLESEX,VA,7000,8300
2013,NORTHAMPTON,VA,7500,8600
2013,NORTHUMBERLAND,VA,12400,14400
2013,NOTTOWAY,VA,900,2000
2013,ORANGE,VA,6000,8500
2013,OTHER (COMBINED) COUNTIES,VA,12660,18714.285714285714
2013,PAGE,VA,2600,4100
2013,PRINCE EDWARD,VA,400,2000
2013,PRINCE GEORGE,VA,4700,5400
2013,RICHMOND,VA,11200,13300
2013,ROCKBRIDGE,VA,1800,4200
2013,ROCKINGHAM,VA,13600,27000
2013,RUSSELL,VA,100,600
2013,SCOTT,VA,150,600
2013,SHENANDOAH,VA,8700,13300
2013,SMYTH,VA,200,2500
2013,SOUTHAMPTON,VA,10800,13000
2013,SPOTSYLVANIA,VA,2500,4000
2013,STAFFORD,VA,1300,1500
2013,SUFFOLK CITY,VA,9000,10500
2013,WASHINGTON,VA,230,3300
2013,WESTMORELAND,VA,12900,15300
2013,WYTHE,VA,1200,5500
2014,ACCOMACK,VA,20000,23000
2014,AMELIA,VA,3000,7000
2014,AUGUSTA,VA,12500,21200
2014,BEDFORD,VA,400,1800
2014,BLAND,VA,300,1100
2014,BOTETOURT,VA,1500,2800
2014,BUCKINGHAM,VA,800,1400
2014,CAROLINE,VA,14500,16500
2014,CHARLES CITY,VA,7500,8600
2014,CHESAPEAKE CITY,VA,7700,9600
2014,CHESTERFIELD,VA,500,600
2014,CLARKE,VA,3200,4800
2014,CULPEPER,VA,5700,9900
2014,CUMBERLAND,VA,400,1800
2014,ESSEX,VA,18400,21300
2014,FAUQUIER,VA,6900,11600
2014,FRANKLIN,VA,3000,12800
2014,GLOUCESTER,VA,5600,6400
2014,GREENSVILLE,VA,1000,1100
2014,HANOVER,VA,11700,13500
2014,KING AND QUEEN,VA,14400,16700
2014,KING WILLIAM,VA,12400,14800
2014,LEE,VA,800,1000
2014,LOUDOUN,VA,7600,8600
2014,LOUISA,VA,2600,3500
2014,MADISON,VA,6200,7900
2014,MATHEWS,VA,1000,1200
2014,MIDDLESEX,VA,6200,7200
2014,MONTGOMERY,VA,700,2500
2014,NEW KENT,VA,4200,4800
2014,NORTHAMPTON,VA,7500,8600
2014,NORTHUMBERLAND,VA,15000,17300
2014,NOTTOWAY,VA,900,1900
2014,ORANGE,VA,5400,7600
2014,OTHER (COMBINED) COUNTIES,VA,8461.42857142857,13271.42857142857
2014,PAGE,VA,2600,4200
2014,PRINCE EDWARD,VA,350,1900
2014,PRINCE GEORGE,VA,4300,5100
2014,PULASKI,VA,450,1400
2014,RAPPAHANNOCK,VA,320,500
2014,RICHMOND,VA,11500,13400
2014,ROCKBRIDGE,VA,1400,4300
2014,ROCKINGHAM,VA,12700,27000
2014,SHENANDOAH,VA,8700,13500
2014,SMYTH,VA,200,2500
2014,SPOTSYLVANIA,VA,2200,3200
2014,STAFFORD,VA,1200,1400
2014,SUFFOLK CITY,VA,8600,9800
2014,SURRY,VA,7500,8700
2014,VIRGINIA BEACH CITY,VA,6000,6700
2014,WARREN,VA,400,500
2014,WASHINGTON,VA,150,3000
2014,WESTMORELAND,VA,11800,13600
2014,WYTHE,VA,900,6000
2015,ACCOMACK,VA,17300,21100
2015,ALBEMARLE,VA,530,1100
2015,AMELIA,VA,3650,6300
2015,APPOMATTOX,VA,430,600
2015,AUGUSTA,VA,12300,21600
2015,BATH,VA,470,900
2015,BEDFORD,VA,410,1400
2015,BUCKINGHAM,VA,1030,1500
2015,CAMPBELL,VA,640,1800
2015,CAROLINE,VA,12000,14800
2015,CHARLES CITY,VA,6300,7600
2015,CHARLOTTE,VA,360,700
2015,CHESAPEAKE CITY,VA,5900,7200
2015,CULPEPER,VA,5550,10100
2015,CUMBERLAND,VA,370,1900
2015,ESSEX,VA,15500,18500
2015,FAUQUIER,VA,6050,10100
2015,FRANKLIN,VA,2570,11700
2015,FREDERICK,VA,2800,3900
2015,GLOUCESTER,VA,4900,5800
2015,GREENSVILLE,VA,860,1000
2015,HALIFAX,VA,980,1300
2015,ISLE OF WIGHT,VA,7950,10100
2015,KING AND QUEEN,VA,12800,15500
2015,LEE,VA,470,800
2015,MADISON,VA,5000,6600
2015,MIDDLESEX,VA,6300,7800
2015,NORTHUMBERLAND,VA,11400,13500
2015,NOTTOWAY,VA,880,1700
2015,ORANGE,VA,4350,7800
2015,OTHER (COMBINED) COUNTIES,VA,12498.57142857143,17628.571428571428
2015,PAGE,VA,2450,4000
2015,PITTSYLVANIA,VA,2300,10300
2015,PRINCE EDWARD,VA,610,1700
2015,RICHMOND,VA,9200,11400
2015,ROCKBRIDGE,VA,1600,3800
2015,ROCKINGHAM,VA,10500,24400
2015,SCOTT,VA,220,600
2015,SHENANDOAH,VA,7600,12500
2015,SMYTH,VA,170,1900
2015,SPOTSYLVANIA,VA,1530,2600
2015,STAFFORD,VA,1050,1300
2015,SUFFOLK CITY,VA,7050,8600
2015,SURRY,VA,6650,8000
2015,WASHINGTON,VA,180,2500
2015,WESTMORELAND,VA,10300,12600
2015,WYTHE,VA,1050,5700
2016,ACCOMACK,VA,17700,21200
2016,ALBEMARLE,VA,950,2000
2016,AMELIA,VA,3870,6700
2016,AUGUSTA,VA,11900,22400
2016,BEDFORD,VA,600,1700
2016,BOTETOURT,VA,1130,2500
2016,CAROLINE,VA,13700,16000
2016,CHARLES CITY,VA,6450,7600
2016,CHARLOTTE,VA,800,1100
2016,CHESAPEAKE CITY,VA,7330,8700
2016,CULPEPER,VA,6860,11100
2016,CUMBERLAND,VA,660,1500
2016,ESSEX,VA,16700,19600
2016,FAUQUIER,VA,7140,11000
2016,FRANKLIN,VA,2400,11100
2016,FREDERICK,VA,2660,3500
2016,GLOUCESTER,VA,4640,5400
2016,GREENSVILLE,VA,2460,3000
2016,HALIFAX,VA,2060,2500
2016,HANOVER,VA,9500,11900
2016,ISLE OF WIGHT,VA,9600,12000
2016,KING AND QUEEN,VA,13800,16200
2016,KING WILLIAM,VA,11500,13400
2016,LEE,VA,560,800
2016,LOUDOUN,VA,3800,5000
2016,LOUISA,VA,2190,2800
2016,MADISON,VA,5950,8100
2016,MECKLENBURG,VA,590,700
2016,MIDDLESEX,VA,5580,6400
2016,NORTHAMPTON,VA,5950,6900
2016,NORTHUMBERLAND,VA,12700,14800
2016,NOTTOWAY,VA,2090,3300
2016,ORANGE,VA,5830,8200
2016,OTHER (COMBINED) COUNTIES,VA,8890,13371.42857142857
2016,PAGE,VA,2720,4200
2016,PITTSYLVANIA,VA,2720,10100
2016,PRINCE EDWARD,VA,810,1600
2016,PRINCE GEORGE,VA,3820,4400
2016,ROCKBRIDGE,VA,720,3700
2016,ROCKINGHAM,VA,11600,24700
2016,SCOTT,VA,190,500
2016,SHENANDOAH,VA,8500,13200
2016,SOUTHAMPTON,VA,13700,16800
2016,SPOTSYLVANIA,VA,1870,3000
2016,STAFFORD,VA,900,1100
2016,SUFFOLK CITY,VA,9700,11600
2016,SURRY,VA,8430,10100
2016,WASHINGTON,VA,150,2400
2016,WESTMORELAND,VA,11200,13100
2016,WYTHE,VA,1090,6800
2017,ACCOMACK,VA,20200,24800
2017,AMELIA,VA,4270,7100
2017,APPOMATTOX,VA,580,1100
2017,AUGUSTA,VA,12100,21600
2017,BEDFORD,VA,480,2000
2017,BUCKINGHAM,VA,1170,1800
2017,CAMPBELL,VA,940,3000
2017,CAROLINE,VA,13100,16000
2017,CHARLES CITY,VA,6220,7400
2017,CHARLOTTE,VA,930,1500
2017,CHESAPEAKE CITY,VA,6290,7700
2017,CULPEPER,VA,7520,11100
2017,DINWIDDIE,VA,5900,7400
2017,ESSEX,VA,16100,19000
2017,FAUQUIER,VA,5250,9000
2017,FRANKLIN,VA,2200,11200
2017,FREDERICK,VA,2710,3900
2017,GREENSVILLE,VA,1800,2100
2017,HALIFAX,VA,1450,2000
2017,KING AND QUEEN,VA,12800,15300
2017,KING GEORGE,VA,2440,3000
2017,KING WILLIAM,VA,11200,13400
2017,LEE,VA,660,900
2017,LOUDOUN,VA,5050,6500
2017,MADISON,VA,4710,7200
2017,MECKLENBURG,VA,770,1000
2017,MIDDLESEX,VA,6500,8000
2017,NORTHAMPTON,VA,7150,8700
2017,NORTHUMBERLAND,VA,13100,16000
2017,NOTTOWAY,VA,1150,2400
2017,ORANGE,VA,5270,7700
2017,OTHER (COMBINED) COUNTIES,VA,11535.714285714286,17657.14285714286
2017,PITTSYLVANIA,VA,1920,9900
2017,PRINCE EDWARD,VA,480,1700
2017,RICHMOND,VA,10500,12800
2017,ROCKBRIDGE,VA,1470,4100
2017,ROCKINGHAM,VA,11000,26400
2017,SHENANDOAH,VA,7780,13000
2017,SOUTHAMPTON,VA,13900,16500
2017,SPOTSYLVANIA,VA,2220,3700
2017,STAFFORD,VA,1280,1700
2017,SUFFOLK CITY,VA,9630,11600
2017,SURRY,VA,7560,9000
2017,WASHINGTON,VA,200,2500
2017,WESTMORELAND,VA,11300,13700
2018,ACCOMACK,VA,18200,22200
2018,AMELIA,VA,4620,7200
2018,APPOMATTOX,VA,1020,1500
2018,AUGUSTA,VA,11200,21400
2018,BOTETOURT,VA,990,2100
2018,CAMPBELL,VA,1320,3100
2018,CAROLINE,VA,12500,15500
2018,CHARLOTTE,VA,860,1500
2018,CHESAPEAKE CITY,VA,6720,8400
2018,CULPEPER,VA,7030,10300
2018,DINWIDDIE,VA,4450,6400
2018,ESSEX,VA,15800,19200
2018,FAUQUIER,VA,4830,9000
2018,FRANKLIN,VA,2880,10200
2018,FREDERICK,VA,2340,3600
2018,GLOUCESTER,VA,4870,5900
2018,GREENSVILLE,VA,1570,1900
2018,KING AND QUEEN,VA,12000,14800
2018,KING GEORGE,VA,3020,3600
2018,KING WILLIAM,VA,11100,13800
