date,week,county_name,NDVI_mean
2022-07-22,16,Accomack,0.7240602935559715
2022-07-22,16,Greensville,NA
2022-07-22,16,Page,NA
2022-07-22,16,Westmoreland,0.769321473567818
2022-07-22,16,Nottoway,NA
2022-07-22,16,King George,NA
2022-07-22,16,Prince Edward,NA
2022-07-22,16,Louisa,NA
2022-07-22,16,Buckingham,NA
2022-07-22,16,Greene,NA
2022-07-22,16,Albemarle,NA
2022-07-22,16,Nelson,NA
2022-07-22,16,Fluvanna,NA
2022-07-22,16,Appomattox,NA
2022-07-22,16,Hanover,NA
2022-07-22,16,Powhatan,NA
2022-07-22,16,Goochland,NA
2022-07-22,16,King William,0.7785459554964496
2022-07-22,16,Henrico,NA
2022-07-22,16,New Kent,0.7476125160853068
2022-07-22,16,Charles City,0.8176726996898651
2022-07-22,16,Sussex,0.8436294920809633
2022-07-22,16,Chesterfield,NA
2022-07-22,16,Prince George,NA
2022-07-22,16,Caroline,NA
2022-07-22,16,Dinwiddie,NA
2022-07-22,16,Amelia,NA
2022-07-22,16,Rockingham,NA
2022-07-22,16,Poquoson,NA
2022-07-22,16,Chesapeake,0.8157152951163343
2022-07-22,16,Newport News,NA
2022-07-22,16,Portsmouth,NA
2022-07-22,16,Suffolk,0.7351862965314495
2022-07-22,16,Hampton,NA
2022-07-22,16,Virginia Beach,0.8277266491484181
2022-07-22,16,Norfolk,NA
2022-07-22,16,Williamsburg,NA
2022-07-22,16,Alexandria,NA
2022-07-22,16,Falls Church,NA
2022-07-22,16,Fairfax,NA
2022-07-22,16,Manassas Park,NA
2022-07-22,16,Manassas,NA
2022-07-22,16,Fredericksburg,NA
2022-07-22,16,Winchester,NA
2022-07-22,16,Emporia,NA
2022-07-22,16,Franklin,0.80354639637136
2022-07-22,16,Charlottesville,NA
2022-07-22,16,Lynchburg,NA
2022-07-22,16,Richmond,NA
2022-07-22,16,Hopewell,NA
2022-07-22,16,Petersburg,NA
2022-07-22,16,Colonial Heights,NA
2022-07-22,16,Harrisonburg,NA
2022-07-22,16,Waynesboro,NA
2022-07-22,16,Staunton,NA
2022-07-29,17,Covington,NA
2022-07-29,17,Buena Vista,NA
2022-07-29,17,Lexington,NA
2022-07-29,17,Galax,NA
2022-07-29,17,Norton,NA
2022-07-29,17,Radford,NA
2022-07-29,17,Danville,NA
2022-07-29,17,Martinsville,NA
2022-07-29,17,Salem,NA
2022-07-29,17,Roanoke,NA
2022-07-29,17,Bristol,NA
2022-07-29,17,Russell,NA
2022-07-29,17,Buchanan,NA
2022-07-29,17,Alleghany,0.6980560819307963
2022-07-29,17,Patrick,0.7991472813928685
2022-07-29,17,Grayson,0.7955550930630589
2022-07-29,17,Wythe,0.8058220595121384
2022-07-29,17,Carroll,0.7958759021508943
2022-07-29,17,Bath,0.7848082780838013
2022-07-29,17,Smyth,0.6383833885192871
2022-07-29,17,Bland,0.8207671642303467
2022-07-29,17,Lee,0.8611016273498535
2022-07-29,17,Highland,0.8220530152320862
2022-07-29,17,Rockbridge,0.7938706477483114
2022-07-29,17,Dickenson,NA
2022-07-29,17,Wise,NA
2022-07-29,17,Montgomery,NA
2022-07-29,17,Floyd,0.8041254685276737
2022-07-29,17,Giles,NA
2022-07-29,17,Pulaski,NA
2022-07-29,17,Tazewell,NA
2022-07-29,17,Pittsylvania,0.7851275285528908
2022-07-29,17,Amherst,NA
2022-07-29,17,Bedford,NA
2022-07-29,17,Campbell,NA
2022-07-29,17,Henry,0.8042133369060778
2022-07-29,17,Craig,0.8211400210857391
2022-07-29,17,Franklin,0.7731978034873699
2022-07-29,17,Roanoke,NA
2022-07-29,17,Botetourt,0.7858690811055047
2022-07-29,17,Scott,NA
2022-07-29,17,Washington,NA
2022-07-29,17,Augusta,0.786205251166161
2022-07-29,17,James City,0.774786568001697
2022-07-29,17,Gloucester,0.8237231130953189
2022-07-29,17,Isle of Wight,0.8210312346139058
2022-07-29,17,York,0.4007764756679535
2022-07-29,17,Mathews,0.8070267167958346
2022-07-29,17,Stafford,0.7241614308149944
2022-07-29,17,Rappahannock,NA
2022-07-29,17,Fauquier,0.8268442113981603
2022-07-29,17,Prince William,0.7865940688852054
2022-07-29,17,Arlington,NA
2022-07-29,17,Fairfax,NA
2022-07-29,17,Loudoun,0.8024088545655838
2022-07-29,17,Culpeper,0.8209097673223623
2022-07-29,17,Warren,NA
2022-07-29,17,Spotsylvania,0.8397370329257341
2022-07-29,17,Clarke,0.7597924883439979
2022-07-29,17,Frederick,NA
2022-07-29,17,Surry,0.836835858577377
2022-07-29,17,King and Queen,0.8453218682096539
2022-07-29,17,Middlesex,0.7687760116159916
2022-07-29,17,Essex,0.843596890351063
2022-07-29,17,Northumberland,0.8138045650553666
2022-07-29,17,Orange,0.815162306726969
2022-07-29,17,Madison,0.8561883837520744
2022-07-29,17,Lunenburg,0.792246286826488
2022-07-29,17,Charlotte,NA
2022-07-29,17,Cumberland,0.8319894778392501
2022-07-29,17,Halifax,NA
2022-07-29,17,Shenandoah,NA
2022-07-29,17,Southampton,0.8426127503825752
2022-07-29,17,Northampton,NA
2022-07-29,17,Brunswick,0.8127339125284689
2022-07-29,17,Lancaster,0.8209190020685536
2022-07-29,17,Richmond,0.8173488132113732
2022-07-29,17,Mecklenburg,0.8064760739986713
2022-07-29,17,Accomack,NA
2022-07-29,17,Greensville,0.8155491310833002
2022-07-29,17,Page,NA
2022-07-29,17,Westmoreland,0.7935737659075882
2022-07-29,17,Nottoway,0.7846281393143707
2022-07-29,17,King George,0.8004308927079821
2022-07-29,17,Prince Edward,0.7547621454779557
2022-07-29,17,Louisa,0.8369997995619047
2022-07-29,17,Buckingham,0.840189729649144
2022-07-29,17,Greene,NA
2022-07-29,17,Albemarle,NA
2022-07-29,17,Nelson,NA
2022-07-29,17,Fluvanna,0.8244136818205098
2022-07-29,17,Appomattox,NA
2022-07-29,17,Hanover,0.8171957500451963
2022-07-29,17,Powhatan,0.8156574129875103
2022-07-29,17,Goochland,0.8158468626769245
2022-07-29,17,King William,0.822879757415089
2022-07-29,17,Henrico,0.739781288866978
2022-07-29,17,New Kent,0.8143174106367318
2022-07-29,17,Charles City,0.7868391814210763
2022-07-29,17,Sussex,0.8322446344270124
2022-07-29,17,Chesterfield,0.7481455529729524
2022-07-29,17,Prince George,0.812023323938193
2022-07-29,17,Caroline,0.8193767689393967
2022-07-29,17,Dinwiddie,0.8124736378352401
2022-07-29,17,Amelia,0.8286361863144418
2022-07-29,17,Rockingham,NA
2022-07-29,17,Poquoson,NA
2022-07-29,17,Chesapeake,0.4518215556939443
2022-07-29,17,Newport News,NA
2022-07-29,17,Portsmouth,NA
2022-07-29,17,Suffolk,0.7840976410728482
2022-07-29,17,Hampton,NA
2022-07-29,17,Virginia Beach,NA
2022-07-29,17,Norfolk,NA
2022-07-29,17,Williamsburg,NA
2022-07-29,17,Alexandria,NA
2022-07-29,17,Falls Church,NA
2022-07-29,17,Fairfax,NA
2022-07-29,17,Manassas Park,NA
2022-07-29,17,Manassas,0.5857987999916077
2022-07-29,17,Fredericksburg,0.5688915848731995
